date,search_keyword,title,content,url,publish_time,comment_count,matched_keywords,title_matched,content_matched,collected_at
2025-09-02,환율,"환율, 외국인 주식 매수에 하락…2.7원 내린 1,391원","환율, 외국인 주식 매수에 하락…2.7원 내린 1,391원(서울=연합뉴스) 류영석 기자 = 코스피가 전장보다 29.42p(0.94%) 오른 3,172.35로 마감한 2일 오후 서울 중구 하나은행 딜링룸에서 딜러들이 업무를 보고 있다.이날 원/달러 환율은 오후3시30분 기준 전날보다 2.7원 내린 1,391.0원을 기록했고, 코스닥은 9.00p(1.15%) 오른 794.00로 마감했다. 2025.9.2 ondol@yna.co.kr(서울=연합뉴스) 민선희 기자 = 원/달러 환율은 2일 외국인 주식 매수세에 하락했다.이날 서울 외환시장에서 미국 달러화 대비 원화 환율의 주간 거래 종가(오후 3시30분 기준)는 전일보다 2.7원 내린 1,391.0원이다.환율은 전날보다 0.7원 낮은 1,393.0원으로 출발한 뒤 오전 중 1,395.1원까지 올랐다가 도로 하락했다.외국인 투자자의 국내 주식 순매수는 환율에 하락 압력으로 작용했다.코스피는 전일보다 29.42포인트(0.94%) 오른 3,172.35로 장을 마쳤다. 외국인은 이날 유가증권시장에서 약 3천896억원을 순매수했다.연방준비제도(Fed·연준)가 9월 정책금리를 인하할 것으로 예상되는 가운데, 이번 주 고용지표 발표를 앞두고 시장에는 경계감이 유지되고 있다.주요 6개국 통화 대비 달러 가치를 나타내는 달러인덱스는 전일보다 0.22% 오른 97.834다.같은 시각 원/엔 재정환율은 100엔당 939.90원으로, 전일 오후 3시30분 기준가(948.93원)보다 9.03원 내렸다.엔/달러 환율은 0.77% 오른 147.985엔이다.ssun@yna.co.kr",https://n.news.naver.com/mnews/article/001/0015600850?sid=101,2025-09-02,0,"환율, 달러인덱스, 외환, 재정환율",환율,"환율, 재정환율, 외환, 달러인덱스",2025-09-07T14:24:49.458566
2025-09-02,환율,"환율, 보합권서 등락…1390원대 초중반","코스피·코스닥 지수 오름세로 개장(서울=연합뉴스) 김도훈 기자 = 코스피가 오름세로 거래를 시작한 2일 서울 중구 하나은행 본점 딜링룸 스크린에 지수가 표시돼 있다.이날 코스피는 20포인트 가까이 오르며 3,160선을 회복하며 거래를 시작했다.코스닥 지수는 790선을 회복하며 장을 개시했다. 2025.9.2 superdoo82@yna.co.kr(서울=연합뉴스) 민선희 기자 = 원/달러 환율은 2일 1,390원대 초중반에서 횡보하고 있다.이날 서울 외환시장에서 미국 달러화 대비 원화 환율은 오전 9시 35분 현재 전일 주간 거래 종가(오후 3시 30분 기준)보다 0.2원 오른 1,393.9원이다.환율은 전날보다 0.7원 내린 1,393.0원으로 출발한 뒤 비슷한 수준에서 움직이고 있다.간밤 유럽 증시가 소폭 상승하고, 미국 주가지수 선물도 반등하는 등 위험자산 선호 심리가 다소 회복됐다.다만 미·중 기술 패권 전쟁이 고조면서 우리나라 반도체 업체가 타격을 입을 수 있다는 우려도 확산했다.미국 도널드 트럼프 행정부는 내년부터 삼성전자와 SK하이닉스 중국 내 공장에 미국산 반도체 장비를 공급할 경우 건별로 허가받도록 하기로 했다.연방준비제도(Fed·연준)가 9월 정책금리를 인하할 것으로 예상되는 가운데, 이번 주 고용지표 발표를 앞두고 시장에는 경계감이 유지되고 있다.주요 6개국 통화 대비 달러 가치를 나타내는 달러인덱스는 전일보다 0.10% 오른 97.711이다.같은 시각 원/엔 재정환율은 100엔당 946.21원으로, 전일 오후 3시30분 기준가(948.93원)보다 2.72원 내렸다.엔/달러 환율은 0.48% 오른 147.327이다.ssun@yna.co.kr",https://n.news.naver.com/mnews/article/001/0015599307?sid=101,2025-09-02,0,"환율, 달러인덱스, 외환, 재정환율",환율,"환율, 재정환율, 외환, 달러인덱스",2025-09-07T14:24:51.736919
2025-09-02,환율,"1400원 앞둔 환율에…iM증권 ""'관세충격' 상쇄 효과""","""미 금리인하 대기…1400원 안착 가능성 크지 않다""코로나19 일상 회복으로 환전 수요가 높아짐에 따라 지난해 위조지폐 발견량이 2배 이상 증가한 것으로 알려진 29일 서울 중구 하나은행 명동점 위변조대응센터에서 직원이 달러화를 정리하고 있다. 2024.1.29/뉴스1 ⓒ News1 안은나 기자(서울=뉴스1) 박승희 기자 = iM증권은 2일 달러·원 환율 상승이 재차 1400원대 근접하고 있지만, 우려할 수준은 아니라고 진단했다. 원화 약세가 관세 충격을 일부 상쇄할 줄 수 있다는 점에서 환율 1400원대 트라우마를 우려할 필요는 없다는 진단이다.박상현 iM증권 연구원은 ""지난해 말~5월 1400원대 지속 원인은 계엄·탄핵 등 정국 불안 확대와 국내 경기 악화 등이 컸다""면서도 ""최근 환율 상승, 즉 원화 가치 하락은 국내적 요인보다 미국발 요인에 따른 제한적 달러 강세가 주된 요인""이라고 판단했다.이어 ""미 연준의 금리인하 기대감이 커지고 있음은 달러 약세 요인이지만, 경제 펀더멘탈 측면에서 미국 경제가 상대적으로 여타 국가에 비해 양호한 성장 흐름을 보이고 있다""며 ""우려와 달리 관세 수입 급증 등으로 재정 리스크가 크게 불거지지 않고 있다""고 설명했다.그러면서 ""무엇보다 환율은 상승하고 있지만 원화 가치를 결정하는 국내 경제 여건은 개선 추세다. 2분기 GDP 성장률이 전기비 0.6%로서 1분기 역성장에서 탈피했다""며 ""3분기에는 소비쿠폰 등 추경 효과로 성장률 수준이 더욱 높아질 것이 분명하다""고 예상했다.그는 ""수출 경기 역시 미국 관세발 악영향에도 불구하고 우려보다 견조하단 점은 국내 경기 개선 흐름에 긍정적""이라며 ""대선 직후 급등하던 국내 증시가 8월 들어 다소 조정을 받고 있지만, 추가 상승 기대감은 여전히 유효하고 이에 따라 외국인 자금의 국내 증시로의 추가 유입도 기대된다""고 덧붙였다.일시적으로 달러-원 환율이 1400원대에 진입할 수 있지만 안착할 가능성은 크지 않다는 분석도 냈다.박 연구원은 ""9월 미 연준의 금리인하 등도 대기하고 있어 원화 가치를 하락시킬 재료보다 상승 재료가 오히려 눈에 띄고 있다""며 ""이를 뒷받침하듯 국내 CDS 프리미엄은 급락하고 있는 중""이라고 말했다.그러면서 ""관세 충격을 환율 상승을 통해 일부 상쇄시킬 수 있다""며 ""오히려 원화 가치가 강세, 즉 달러-원 환율이 하락했다면 수출기업 입장에서 이중의 고통을 감내해야 하는 상황에 내몰릴 수 있다""고 부연했다.",https://n.news.naver.com/mnews/article/421/0008460235?sid=101,2025-09-02,0,환율,환율,환율,2025-09-07T14:24:54.096366
2025-09-02,재정환율,"환율, 외국인 주식 매수에 하락…2.7원 내린 1,391원","환율, 외국인 주식 매수에 하락…2.7원 내린 1,391원(서울=연합뉴스) 류영석 기자 = 코스피가 전장보다 29.42p(0.94%) 오른 3,172.35로 마감한 2일 오후 서울 중구 하나은행 딜링룸에서 딜러들이 업무를 보고 있다.이날 원/달러 환율은 오후3시30분 기준 전날보다 2.7원 내린 1,391.0원을 기록했고, 코스닥은 9.00p(1.15%) 오른 794.00로 마감했다. 2025.9.2 ondol@yna.co.kr(서울=연합뉴스) 민선희 기자 = 원/달러 환율은 2일 외국인 주식 매수세에 하락했다.이날 서울 외환시장에서 미국 달러화 대비 원화 환율의 주간 거래 종가(오후 3시30분 기준)는 전일보다 2.7원 내린 1,391.0원이다.환율은 전날보다 0.7원 낮은 1,393.0원으로 출발한 뒤 오전 중 1,395.1원까지 올랐다가 도로 하락했다.외국인 투자자의 국내 주식 순매수는 환율에 하락 압력으로 작용했다.코스피는 전일보다 29.42포인트(0.94%) 오른 3,172.35로 장을 마쳤다. 외국인은 이날 유가증권시장에서 약 3천896억원을 순매수했다.연방준비제도(Fed·연준)가 9월 정책금리를 인하할 것으로 예상되는 가운데, 이번 주 고용지표 발표를 앞두고 시장에는 경계감이 유지되고 있다.주요 6개국 통화 대비 달러 가치를 나타내는 달러인덱스는 전일보다 0.22% 오른 97.834다.같은 시각 원/엔 재정환율은 100엔당 939.90원으로, 전일 오후 3시30분 기준가(948.93원)보다 9.03원 내렸다.엔/달러 환율은 0.77% 오른 147.985엔이다.ssun@yna.co.kr",https://n.news.naver.com/mnews/article/001/0015600850?sid=101,2025-09-02,0,"환율, 달러인덱스, 외환, 재정환율",환율,"환율, 재정환율, 외환, 달러인덱스",2025-09-07T14:25:09.624246
2025-09-02,재정환율,"환율, 보합권서 등락…1390원대 초중반","코스피·코스닥 지수 오름세로 개장(서울=연합뉴스) 김도훈 기자 = 코스피가 오름세로 거래를 시작한 2일 서울 중구 하나은행 본점 딜링룸 스크린에 지수가 표시돼 있다.이날 코스피는 20포인트 가까이 오르며 3,160선을 회복하며 거래를 시작했다.코스닥 지수는 790선을 회복하며 장을 개시했다. 2025.9.2 superdoo82@yna.co.kr(서울=연합뉴스) 민선희 기자 = 원/달러 환율은 2일 1,390원대 초중반에서 횡보하고 있다.이날 서울 외환시장에서 미국 달러화 대비 원화 환율은 오전 9시 35분 현재 전일 주간 거래 종가(오후 3시 30분 기준)보다 0.2원 오른 1,393.9원이다.환율은 전날보다 0.7원 내린 1,393.0원으로 출발한 뒤 비슷한 수준에서 움직이고 있다.간밤 유럽 증시가 소폭 상승하고, 미국 주가지수 선물도 반등하는 등 위험자산 선호 심리가 다소 회복됐다.다만 미·중 기술 패권 전쟁이 고조면서 우리나라 반도체 업체가 타격을 입을 수 있다는 우려도 확산했다.미국 도널드 트럼프 행정부는 내년부터 삼성전자와 SK하이닉스 중국 내 공장에 미국산 반도체 장비를 공급할 경우 건별로 허가받도록 하기로 했다.연방준비제도(Fed·연준)가 9월 정책금리를 인하할 것으로 예상되는 가운데, 이번 주 고용지표 발표를 앞두고 시장에는 경계감이 유지되고 있다.주요 6개국 통화 대비 달러 가치를 나타내는 달러인덱스는 전일보다 0.10% 오른 97.711이다.같은 시각 원/엔 재정환율은 100엔당 946.21원으로, 전일 오후 3시30분 기준가(948.93원)보다 2.72원 내렸다.엔/달러 환율은 0.48% 오른 147.327이다.ssun@yna.co.kr",https://n.news.naver.com/mnews/article/001/0015599307?sid=101,2025-09-02,0,"환율, 달러인덱스, 외환, 재정환율",환율,"환율, 재정환율, 외환, 달러인덱스",2025-09-07T14:25:11.887861
2025-09-02,재정환율,"1400원 앞둔 환율에…iM증권 ""'관세충격' 상쇄 효과""","""미 금리인하 대기…1400원 안착 가능성 크지 않다""코로나19 일상 회복으로 환전 수요가 높아짐에 따라 지난해 위조지폐 발견량이 2배 이상 증가한 것으로 알려진 29일 서울 중구 하나은행 명동점 위변조대응센터에서 직원이 달러화를 정리하고 있다. 2024.1.29/뉴스1 ⓒ News1 안은나 기자(서울=뉴스1) 박승희 기자 = iM증권은 2일 달러·원 환율 상승이 재차 1400원대 근접하고 있지만, 우려할 수준은 아니라고 진단했다. 원화 약세가 관세 충격을 일부 상쇄할 줄 수 있다는 점에서 환율 1400원대 트라우마를 우려할 필요는 없다는 진단이다.박상현 iM증권 연구원은 ""지난해 말~5월 1400원대 지속 원인은 계엄·탄핵 등 정국 불안 확대와 국내 경기 악화 등이 컸다""면서도 ""최근 환율 상승, 즉 원화 가치 하락은 국내적 요인보다 미국발 요인에 따른 제한적 달러 강세가 주된 요인""이라고 판단했다.이어 ""미 연준의 금리인하 기대감이 커지고 있음은 달러 약세 요인이지만, 경제 펀더멘탈 측면에서 미국 경제가 상대적으로 여타 국가에 비해 양호한 성장 흐름을 보이고 있다""며 ""우려와 달리 관세 수입 급증 등으로 재정 리스크가 크게 불거지지 않고 있다""고 설명했다.그러면서 ""무엇보다 환율은 상승하고 있지만 원화 가치를 결정하는 국내 경제 여건은 개선 추세다. 2분기 GDP 성장률이 전기비 0.6%로서 1분기 역성장에서 탈피했다""며 ""3분기에는 소비쿠폰 등 추경 효과로 성장률 수준이 더욱 높아질 것이 분명하다""고 예상했다.그는 ""수출 경기 역시 미국 관세발 악영향에도 불구하고 우려보다 견조하단 점은 국내 경기 개선 흐름에 긍정적""이라며 ""대선 직후 급등하던 국내 증시가 8월 들어 다소 조정을 받고 있지만, 추가 상승 기대감은 여전히 유효하고 이에 따라 외국인 자금의 국내 증시로의 추가 유입도 기대된다""고 덧붙였다.일시적으로 달러-원 환율이 1400원대에 진입할 수 있지만 안착할 가능성은 크지 않다는 분석도 냈다.박 연구원은 ""9월 미 연준의 금리인하 등도 대기하고 있어 원화 가치를 하락시킬 재료보다 상승 재료가 오히려 눈에 띄고 있다""며 ""이를 뒷받침하듯 국내 CDS 프리미엄은 급락하고 있는 중""이라고 말했다.그러면서 ""관세 충격을 환율 상승을 통해 일부 상쇄시킬 수 있다""며 ""오히려 원화 가치가 강세, 즉 달러-원 환율이 하락했다면 수출기업 입장에서 이중의 고통을 감내해야 하는 상황에 내몰릴 수 있다""고 부연했다.",https://n.news.naver.com/mnews/article/421/0008460235?sid=101,2025-09-02,0,환율,환율,환율,2025-09-07T14:25:14.110021
2025-09-02,스프레드,캐시닥 용돈퀴즈 정답 9월 2일 [단독],"간밤 독일채 10년물 금리 2.0bp↑미국 9월 금리 인하 가능성 89.6%장 중 4.9조원 국고채 30년물 입찰야간장서 국채선물 가격 약보합세[이데일리 유준하 기자] 2일 국내 국고채 시장은 간밤 유로 지역 국채 금리 흐름과 야간장에서의 국채선물 가격 추이 등을 반영하며 약보합 출발할 것으로 예상된다. 이날 장 중에는 약 5조원 규모의 국고채 30년물 입찰이 대기 중이다. 입찰 수요가 저조할 경우 추가로 금리가 상승할 가능성이 있다. 채권 금리와 가격은 반대로 움직인다.사진=AFP간밤 독일채 10년물 금리는 전거래일 대비 2bp(1bp=0.01%포인트) 오른 2.75%, 영국채 10년물 금리는 3.0bp 오른 4.75%를 기록했다. 미국 시카고상품거래소(CME) 페드워치 툴에서 연방기금금리(FFR) 선물시장의 9월 인하 가능성은 89.6%를 기록했다.이날 스탠더드앤드푸어스(S&P) 글로벌과 함부르크상업은행(HCOB)에 따르면 8월 유로존 제조업 PMI 확정치는 50.7로 예비치 50.5를 상회했다. 또한 8월 유로존 PMI는 7월 수치인 49.8을 넘어섰으며, 38개월 만에 최고치를 기록했다.미국이 휴장한 가운데 유로 지역 국채 금리가 일제히 상승한 만큼 국내 시장에도 금리 상승 압력을 가할 것으로 보인다. 이에 이날 국내 국고채 시장은 간밤 미국채 금리 흐름과 국채선물 야간장 가격 등을 반영하며 약보합 출발할 것으로 예상된다.간밤 야간거래에서 국내 3년 국채선물 가격은 약보합 마감했다. 3년 국채선물은 정규장 종가 대비 1틱 내린 107.31에, 10년 국채선물도 보합인 118.41에 거래를 마쳤다. 전반적으로 뚜렷한 움직임이 없는 장세가 이어지고 있다. 이날 국고채 30년물 입찰 외에 주 후반 미국 고용보고서를 제외하면 큰 재료도 없다.한편 전거래일 구간별 스프레드는 일제히 확대됐다. 국고채 10년물 금리의 상승폭이 비교적 컸기 때문이다. 3·10년 스프레드는 직전일 38.9bp서 41.2bp로, 10·30년 스프레드 역전폭은 마이너스(-) 6.2bp서 -6.7bp로 벌어졌다.",https://n.news.naver.com/mnews/article/018/0006104657?sid=101,2025-09-02,0,스프레드,,스프레드,2025-09-07T14:25:20.085204
2025-09-02,스프레드,G라이브 교원투어 캐시닥·타임스프레드·지니어트 용돈퀴즈 정답,"간밤 독일채 10년물 금리 2.0bp↑미국 9월 금리 인하 가능성 89.6%장 중 4.9조원 국고채 30년물 입찰야간장서 국채선물 가격 약보합세[이데일리 유준하 기자] 2일 국내 국고채 시장은 간밤 유로 지역 국채 금리 흐름과 야간장에서의 국채선물 가격 추이 등을 반영하며 약보합 출발할 것으로 예상된다. 이날 장 중에는 약 5조원 규모의 국고채 30년물 입찰이 대기 중이다. 입찰 수요가 저조할 경우 추가로 금리가 상승할 가능성이 있다. 채권 금리와 가격은 반대로 움직인다.사진=AFP간밤 독일채 10년물 금리는 전거래일 대비 2bp(1bp=0.01%포인트) 오른 2.75%, 영국채 10년물 금리는 3.0bp 오른 4.75%를 기록했다. 미국 시카고상품거래소(CME) 페드워치 툴에서 연방기금금리(FFR) 선물시장의 9월 인하 가능성은 89.6%를 기록했다.이날 스탠더드앤드푸어스(S&P) 글로벌과 함부르크상업은행(HCOB)에 따르면 8월 유로존 제조업 PMI 확정치는 50.7로 예비치 50.5를 상회했다. 또한 8월 유로존 PMI는 7월 수치인 49.8을 넘어섰으며, 38개월 만에 최고치를 기록했다.미국이 휴장한 가운데 유로 지역 국채 금리가 일제히 상승한 만큼 국내 시장에도 금리 상승 압력을 가할 것으로 보인다. 이에 이날 국내 국고채 시장은 간밤 미국채 금리 흐름과 국채선물 야간장 가격 등을 반영하며 약보합 출발할 것으로 예상된다.간밤 야간거래에서 국내 3년 국채선물 가격은 약보합 마감했다. 3년 국채선물은 정규장 종가 대비 1틱 내린 107.31에, 10년 국채선물도 보합인 118.41에 거래를 마쳤다. 전반적으로 뚜렷한 움직임이 없는 장세가 이어지고 있다. 이날 국고채 30년물 입찰 외에 주 후반 미국 고용보고서를 제외하면 큰 재료도 없다.한편 전거래일 구간별 스프레드는 일제히 확대됐다. 국고채 10년물 금리의 상승폭이 비교적 컸기 때문이다. 3·10년 스프레드는 직전일 38.9bp서 41.2bp로, 10·30년 스프레드 역전폭은 마이너스(-) 6.2bp서 -6.7bp로 벌어졌다.",https://n.news.naver.com/mnews/article/018/0006104657?sid=101,2025-09-02,0,스프레드,스프레드,스프레드,2025-09-07T14:25:22.308071
2025-09-02,스프레드,"“맛을 넘어, 감각의 세계로”… 크리미온, 차세대 K-스프레드 브랜드 ...","간밤 독일채 10년물 금리 2.0bp↑미국 9월 금리 인하 가능성 89.6%장 중 4.9조원 국고채 30년물 입찰야간장서 국채선물 가격 약보합세[이데일리 유준하 기자] 2일 국내 국고채 시장은 간밤 유로 지역 국채 금리 흐름과 야간장에서의 국채선물 가격 추이 등을 반영하며 약보합 출발할 것으로 예상된다. 이날 장 중에는 약 5조원 규모의 국고채 30년물 입찰이 대기 중이다. 입찰 수요가 저조할 경우 추가로 금리가 상승할 가능성이 있다. 채권 금리와 가격은 반대로 움직인다.사진=AFP간밤 독일채 10년물 금리는 전거래일 대비 2bp(1bp=0.01%포인트) 오른 2.75%, 영국채 10년물 금리는 3.0bp 오른 4.75%를 기록했다. 미국 시카고상품거래소(CME) 페드워치 툴에서 연방기금금리(FFR) 선물시장의 9월 인하 가능성은 89.6%를 기록했다.이날 스탠더드앤드푸어스(S&P) 글로벌과 함부르크상업은행(HCOB)에 따르면 8월 유로존 제조업 PMI 확정치는 50.7로 예비치 50.5를 상회했다. 또한 8월 유로존 PMI는 7월 수치인 49.8을 넘어섰으며, 38개월 만에 최고치를 기록했다.미국이 휴장한 가운데 유로 지역 국채 금리가 일제히 상승한 만큼 국내 시장에도 금리 상승 압력을 가할 것으로 보인다. 이에 이날 국내 국고채 시장은 간밤 미국채 금리 흐름과 국채선물 야간장 가격 등을 반영하며 약보합 출발할 것으로 예상된다.간밤 야간거래에서 국내 3년 국채선물 가격은 약보합 마감했다. 3년 국채선물은 정규장 종가 대비 1틱 내린 107.31에, 10년 국채선물도 보합인 118.41에 거래를 마쳤다. 전반적으로 뚜렷한 움직임이 없는 장세가 이어지고 있다. 이날 국고채 30년물 입찰 외에 주 후반 미국 고용보고서를 제외하면 큰 재료도 없다.한편 전거래일 구간별 스프레드는 일제히 확대됐다. 국고채 10년물 금리의 상승폭이 비교적 컸기 때문이다. 3·10년 스프레드는 직전일 38.9bp서 41.2bp로, 10·30년 스프레드 역전폭은 마이너스(-) 6.2bp서 -6.7bp로 벌어졌다.",https://n.news.naver.com/mnews/article/018/0006104657?sid=101,2025-09-02,0,스프레드,스프레드,스프레드,2025-09-07T14:25:24.607204
2025-09-02,선물환,"금투협, '외환파생상품' 교육 과정 개설","거래스킬 등 사례 중심…22일까지 신청【서울=뉴시스】금융투자협회 로고[서울=뉴시스] 김진아 기자 = 금융투자협회 금융투자교육원은 오는 22일까지 '외환파생상품' 집합 과정 교육생을 모집한다고 2일 밝혔다.이번 과정은 선물환·FX스왑, CRS·IRS, 통화옵션 거래 사례 및 외환 관련 법규에 대한 학습을 토대로 외환파생상품거래 전반에 대한 이해를 돕기 위해 마련됐다.현업 전문가가 강사로 나서 실제 거래(해지·차익) 스킬, 시장 관행 등 사례 중심의 강의를 진행할 예정이다.교육은 서울 여의도 소재 금융투자교육원에서 10월14일부터 같은 달 30일까지 주2일(화·목) 야간 교육으로 진행된다.자세한 내용은 금융투자교육원 홈페이지에서 확인할 수 있다.",https://n.news.naver.com/mnews/article/003/0013455550?sid=101,2025-09-02,0,"스왑, 외환, 선물환, 통화옵션",외환,"선물환, 통화옵션, 스왑, 외환",2025-09-07T14:26:24.443181
